"Pool","Wallet","Date","StartTime","balance","unsold","total_unpaid","total_paid","total_earned","currency","GrowthSinceStart","Growth1","Growth6","Growth24","AvgHourlyGrowth","BTCD","EstimatedEndDayGrowth","EstimatedPayDate","TrustLevel","PaymentThreshold","TotalHours"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 10:32:26 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0.00000000","0","0","0.00000000","0.00000000","0.00000000","Unknown","0.00277777777777778","0.25","0.0166666666666667"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 10:33:04 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0.0","0","0","0.0","0.0","0.0","Unknown","0.00451925611111111","0.25","0.0271155366666667"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 10:34:40 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.00897602993055556","0.25","0.0538561795833333"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 10:36:19 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.0135522946111111","0.25","0.0813137676666667"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 10:37:56 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.018064903375","0.25","0.10838942025"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 10:39:33 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.0225371583842593","0.25","0.135222950305556"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 10:41:08 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.0269582653518519","0.25","0.161749592111111"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 10:42:42 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.0312987894814815","0.25","0.187792736888889"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 10:44:16 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.0356423462916667","0.25","0.21385407775"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 10:45:49 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.0399655739398148","0.25","0.239793443638889"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 10:47:26 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.0444499659722222","0.25","0.266699795833333"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 10:49:03 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.0489307376666667","0.25","0.293584426"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 10:50:41 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.0534738177916667","0.25","0.32084290675"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 10:52:40 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.0589832861018519","0.25","0.353899716611111"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 10:56:14 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.0688807474490741","0.25","0.413284484694444"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 10:59:24 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.0776782905324074","0.25","0.466069743194444"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:02:37 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.0866115659537037","0.25","0.519669395722222"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:05:41 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.0951491610740741","0.25","0.570894966444444"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:08:48 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.103798479291667","0.25","0.62279087575"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:11:54 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.112379963402778","0.25","0.674279780416667"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:14:56 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.120845883606481","0.25","0.725075301638889"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:18:00 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0.0","0","0","0.0","0.0","0.0","Unknown","0.129336518333333","0.25","0.77601911"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:21:03 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.137838892722222","0.25","0.827033356333333"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:24:08 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.14638028224537","0.25","0.878281693472222"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:27:12 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.154910633712963","0.25","0.929463802277778"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:30:16 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0","0","0","0","0","0","Unknown","0.163408671555556","0.25","0.980452029333333"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:33:20 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0.00000000","0","0","0","0","0","Unknown","0.171920722324074","0.25","1.03152433394444"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:36:25 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0.00000000","0","0","0","0","0","Unknown","0.180492703111111","0.25","1.08295621866667"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:39:29 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0.00000000","0","0","0","0","0","Unknown","0.189016242199074","0.25","1.13409745319444"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:42:33 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0.00000000","0","0","0","0","0","Unknown","0.197522123523148","0.25","1.18513274113889"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:45:36 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0.00000000","0","0","0","0","0","Unknown","0.206003310768519","0.25","1.23601986461111"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:48:40 PM","7/1/2023 10:31:26 PM","0.00034977","0","0","0","0.00034977","ETC","0.00000000","0.00000000","0","0","0","0","0","Unknown","0.214518752115741","0.25","1.28711251269444"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:51:43 PM","7/1/2023 10:31:26 PM","0.00035009","0","0","0","0.00035009","ETC","0.00000032","0.00000032","0.0000014349675613185615801984","0.0000057398702452742463207936","0.0000002391612602197602633664","0.0000057398702452742463207936","0","7/31/2142 11:50:06 PM","0.223001556708333","0.25","1.33800934025"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:54:47 PM","7/1/2023 10:31:26 PM","0.00035009","0","0","0","0.00035009","ETC","0.00000032","0.00000032","0.0000013822700881198426233864","0.0000055290803524793704935456","0.0000002303783480199737705644","0.0000055290803524793704935456","0","2/14/2147 3:42:23 AM","0.231503237138889","0.25","1.38901942283333"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/1/2023 11:57:50 PM","7/1/2023 10:31:26 PM","0.00035041","0","0","0","0.00035041","ETC","0.00000064","0.00000064","0.000002666476139796785347374","0.000010665904559187141389496","0.000000444412689966130891229","0.000010665904559187141389496","0","8/1/2087 7:40:38 AM","0.240017148643519","0.25","1.44010289186111"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:00:54 AM","7/1/2023 10:31:26 PM","0.00035041","0","0","0","0.00035041","ETC","0.00000064","0.00000064","0.0000025753335448922607503790","0.0000103013341795690430015160","0.0000004292222574820434583965","0.0000103013341795690430015160","0.0000098721119220869995431195","11/6/2089 4:27:27 PM","0.24851149912963","0.25","1.49106899477778"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:03:58 AM","7/1/2023 10:31:26 PM","0.00035073","0","0","0","0.00035073","ETC","0.00000096","0.00000096","0.0000037349572120067666793516","0.0000149398288480270667174064","0.0000006224928686677944465586","0.0000149398288480270667174064","0.0000143173359793592722708478","4/1/2069 7:39:52 AM","0.257031056986111","0.25","1.54218634191667"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:07:02 AM","7/1/2023 10:31:26 PM","0.00035073","0","0","0","0.00035073","ETC","0.00000096","0.00000096","0.0000036154482958059640863390","0.0000144617931832238563453560","0.0000006025747159676606810565","0.0000144617931832238563453560","0.0000138592184672561956642995","10/5/2070 4:22:27 PM","0.265527237967593","0.25","1.59316342780556"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:10:05 AM","7/1/2023 10:31:26 PM","0.00035073","0","0","0","0.00035073","ETC","0.00000096","0.00000096","0.0000035035182928217394237570","0.0000140140731712869576950280","0.0000005839197154702899039595","0.0000140140731712869576950280","0.0000134301534558166677910685","4/9/2072 4:34:13 AM","0.274010271893519","0.25","1.64406163136111"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:13:08 AM","7/1/2023 10:31:26 PM","0.00035073","0","0","0","0.00035073","ETC","0.00000096","0.00000096","0.0000033984475964933648665812","0.0000135937903859734594663248","0.0000005664079327488941444302","0.0000135937903859734594663248","0.0000130273824532245653218946","10/11/2073 10:59:59 PM","0.282481919388889","0.25","1.69489151633333"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:16:11 AM","7/1/2023 10:31:26 PM","0.00035073","0","0","0","0.00035073","ETC","0.00000096","0.00000096","0.0000032992710441724957220142","0.0000131970841766899828880568","0.0000005498785073620826203357","0.0000131970841766899828880568","0.0000126472056693279002677211","4/17/2075 12:19:19 AM","0.290973365675926","0.25","1.74584019405556"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:19:14 AM","7/1/2023 10:31:26 PM","0.00035073","0","0","0","0.00035073","ETC","0.00000096","0.00000096","0.0000032058939450358715947776","0.0000128235757801434863791104","0.0000005343156575059785991296","0.0000128235757801434863791104","0.0000122892601226375077799808","10/19/2076 12:07:38 AM","0.299448458513889","0.25","1.79669075108333"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:22:18 AM","7/1/2023 10:31:26 PM","0.00035073","0","0","0","0.00035073","ETC","0.00000096","0.00000096","0.0000031174667195581157839392","0.0000124698668782324631357568","0.0000005195777865930192973232","0.0000124698668782324631357568","0.0000119502890916394438384336","4/24/2078 5:15:03 AM","0.307942341125","0.25","1.84765404675"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:25:22 AM","7/1/2023 10:31:26 PM","0.00035073","0","0","0","0.00035073","ETC","0.00000096","0.00000096","0.0000030335743689897272744382","0.0000121342974759589090977528","0.0000005055957281649545457397","0.0000121342974759589090977528","0.0000116287017477939545520131","10/29/2079 8:55:45 PM","0.316458369972222","0.25","1.89875021983333"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:28:25 AM","7/1/2023 10:31:26 PM","0.00035073","0","0","0","0.00035073","ETC","0.00000096","0.00000096","0.0000029544100662198799887318","0.0000118176402648795199549272","0.0000004924016777033133314553","0.0000118176402648795199549272","0.0000113252385871762066234719","5/3/2081 3:45:44 AM","0.324937966796296","0.25","1.94962780077778"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:31:29 AM","7/1/2023 10:31:26 PM","0.00035073","0","0","0","0.00035073","ETC","0.00000096","0.00000096","0.0000028789498906718889459564","0.0000115157995626875557838256","0.0000004798249817786481576594","0.0000115157995626875557838256","0.0000110359745809089076261662","11/7/2082 8:52:49 PM","0.333454918097222","0.25","2.00072950858333"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:34:33 AM","7/1/2023 10:31:26 PM","0.00035073","0","0","0","0.00035073","ETC","0.00000096","0.00000096","0.0000028073287146925870241184","0.0000112293148587703480964736","0.0000004678881191154311706864","0.0000112293148587703480964736","0.0000107614267396549169257872","5/13/2084 10:44:31 PM","0.341962091925926","0.25","2.05177255155556"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:37:37 AM","7/1/2023 10:31:26 PM","0.00035073","0","0","0","0.00035073","ETC","0.00000096","0.00000096","0.0000027387607402347192992826","0.0000109550429609388771971304","0.0000004564601233724532165471","0.0000109550429609388771971304","0.0000104985828375664239805833","11/21/2085 1:13:34 PM","0.35052349987963","0.25","2.10314099927778"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:42:30 AM","7/1/2023 10:31:26 PM","0.00035073","0","0","0","0.00035073","ETC","0.00000096","0.00000096","0.0000026368557016527653420376","0.0000105474228066110613681504","0.0000004394759502754608903396","0.0000105474228066110613681504","0.0000101079468563356004778108","4/20/2088 5:59:11 AM","0.364069979027778","0.25","2.18441987416667"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:45:35 AM","7/1/2023 10:31:26 PM","0.00035073","0","0","0","0.00035073","ETC","0.00000096","0.00000096","0.0000025764170917365535327650","0.0000103056683669462141310600","0.0000004294028486227589221275","0.0000103056683669462141310600","0.0000098762655183234552089325","10/27/2089 11:50:37 AM","0.372610476416667","0.25","2.2356628585"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:48:41 AM","7/1/2023 10:31:26 PM","0.00035073","0","0","0","0.00035073","ETC","0.00000096","0.00000064","0.0000025181765829938701202478","0.0000100727063319754804809912","0.0000004196960971656450200413","0.0000100727063319754804809912","0.0000096530102348098354609499","5/10/2091 6:14:37 PM","0.38122822937963","0.25","2.28736937627778"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:51:45 AM","7/1/2023 10:31:26 PM","0.00035073","0","0","0","0.00035073","ETC","0.00000096","0.00000064","0.0000024631809814362627980052","0.0000098527239257450511920208","0.0000004105301635727104663342","0.0000098527239257450511920208","0.0000094421937621723407256866","11/14/2092 3:10:45 AM","0.389739936787037","0.25","2.33843962072222"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:54:51 AM","7/1/2023 10:31:26 PM","0.00035084","0","0","0","0.00035084","ETC","0.00000107","0.00000043","0.0000026859014355590371234314","0.0000107436057422361484937256","0.0000004476502392598395205719","0.0000107436057422361484937256","0.0000102959555029763089731537","2/13/2087 12:53:58 AM","0.398376495069444","0.25","2.39025897041667"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:57:57 AM","7/1/2023 10:31:26 PM","0.00035095","0","0","0","0.00035095","ETC","0.00000118","0.00000054","0.0000028994041213381031952954","0.0000115976164853524127811816","0.0000004832340202230171992159","0.0000115976164853524127811816","0.0000111143824651293955819657","6/7/2082 10:23:41 PM","0.406980176138889","0.25","2.44188105683333"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:01:01 AM","7/1/2023 10:31:26 PM","0.00035107","0","0","0","0.00035107","ETC","0.00000130","0.00000034","0.0000031288107631619908159482","0.0000125152430526479632637928","0.0000005214684605269984693247","0.0000125152430526479632637928","0.0000114723061315939663251434","2/10/2078 3:09:47 PM","0.415493329064815","0.25","2.49295997438889"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:04:05 AM","7/1/2023 10:31:26 PM","0.00035118","0","0","0","0.00035118","ETC","0.00000141","0.00000045","0.0000033254308169622821646774","0.0000133017232678491286587096","0.0000005542384694937136941129","0.0000133017232678491286587096","0.0000121932463288617012704838","11/19/2074 4:49:00 AM","0.424005212439815","0.25","2.54403127463889"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:07:08 AM","7/1/2023 10:31:26 PM","0.00035129","0","0","0","0.00035129","ETC","0.00000152","0.00000056","0.0000035144736806962556482758","0.0000140578947227850225931032","0.0000005857456134493759413793","0.0000140578947227850225931032","0.0000128864034958862707103446","2/13/2072 3:49:39 PM","0.43249719249537","0.25","2.59498315497222"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:10:12 AM","7/1/2023 10:31:26 PM","0.0003514","0","0","0","0.0003514","ETC","0.00000163","0.00000067","0.000003695884553603664904350","0.000014783538214414659617400","0.000000615980758933944150725","0.000014783538214414659617400","0.000013551576696546771315950","9/24/2069 11:31:51 PM","0.441031091842593","0.25","2.64618655105556"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:13:16 AM","7/1/2023 10:31:26 PM","0.0003514","0","0","0","0.0003514","ETC","0.00000163","0.00000067","0.0000036260846372241176172918","0.0000145043385488964704691672","0.0000006043474395373529362153","0.0000145043385488964704691672","0.0000132956436698217645967366","8/16/2070 1:05:48 AM","0.449520671212963","0.25","2.69712402727778"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:16:20 AM","7/1/2023 10:31:26 PM","0.0003514","0","0","0","0.0003514","ETC","0.00000163","0.00000067","0.0000035586063283034731300962","0.0000142344253132138925203848","0.0000005931010547172455216827","0.0000142344253132138925203848","0.0000130482232037794014770194","7/8/2071 10:07:19 AM","0.458044484166667","0.25","2.748266905"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:19:25 AM","7/1/2023 10:31:26 PM","0.0003514","0","0","0","0.0003514","ETC","0.00000163","0.00000067","0.0000034933210415438913224268","0.0000139732841661755652897072","0.0000005822201735906485537378","0.0000139732841661755652897072","0.0000128088438189942681822316","5/31/2072 4:35:44 AM","0.46660469525","0.25","2.7996281715"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:22:28 AM","7/1/2023 10:31:26 PM","0.00035173","0","0","0","0.00035173","ETC","0.00000196","0.00000100","0.0000041256124414734613251462","0.0000165024497658938453005848","0.0000006876020735789102208577","0.0000165024497658938453005848","0.0000151272456187360248588694","12/1/2064 12:13:31 AM","0.475080979564815","0.25","2.85048587738889"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:25:33 AM","7/1/2023 10:31:26 PM","0.00035173","0","0","0","0.00035173","ETC","0.00000196","0.00000100","0.0000040525593396402180923112","0.0000162102373585608723692448","0.0000006754265566067030153852","0.0000162102373585608723692448","0.0000148593842453474663384744","8/30/2065 5:08:29 PM","0.48364498474537","0.25","2.90186990847222"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:28:43 AM","7/1/2023 10:31:26 PM","0.00035205","0","0","0","0.00035205","ETC","0.00000228","0.00000132","0.0000046298545700078581767666","0.0000185194182800314327070664","0.0000007716424283346430294611","0.0000185194182800314327070664","0.0000169761334233621466481442","5/28/2060 9:30:09 AM","0.492456072976852","0.25","2.95473643786111"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:32:05 AM","7/1/2023 10:31:26 PM","0.00035262","0","0","0","0.00035262","ETC","0.00000285","0.00000189","0.0000056796628514746625376264","0.0000227186514058986501505056","0.0000009466104752457770896044","0.0000227186514058986501505056","0.0000208254304554070959712968","8/1/2053 5:12:36 PM","0.501790348217593","0.25","3.01074208930556"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:35:17 AM","7/1/2023 10:31:26 PM","0.00035294","0","0","0","0.00035294","ETC","0.00000317","0.00000221","0.0000062072995113932176893534","0.0000248291980455728707574136","0.0000010345499185655362815589","0.0000248291980455728707574136","0.0000227600982084417981942958","1/10/2051 3:24:48 PM","0.510689067634259","0.25","3.06413440580556"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:38:21 AM","7/1/2023 10:31:26 PM","0.00035423","0","0","0","0.00035423","ETC","0.00000446","0.00000350","0.0000085898929148611806440610","0.0000343595716594447225762440","0.0000014316488191435301073435","0.0000343595716594447225762440","0.0000314962740211576623615570","5/23/2043 6:02:28 PM","0.51921485450463","0.25","3.11528912702778"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:41:25 AM","7/1/2023 10:31:26 PM","0.00035423","0","0","0","0.00035423","ETC","0.00000446","0.00000350","0.0000084511061781354793748310","0.0000338044247125419174993240","0.0000014085176963559132291385","0.0000338044247125419174993240","0.0000309873893198300910410470","9/20/2043 1:45:24 AM","0.527741564949074","0.25","3.16644938969444"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:44:31 AM","7/1/2023 10:31:26 PM","0.00035494","0","0","0","0.00035494","ETC","0.00000517","0.00000421","0.0000096397259177705156414316","0.0000385589036710820625657264","0.0000016066209862950859402386","0.0000385589036710820625657264","0.0000353456616984918906852492","3/23/2041 10:54:09 AM","0.536322302532407","0.25","3.21793381519444"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:47:35 AM","7/1/2023 10:31:26 PM","0.00035551","0","0","0","0.00035551","ETC","0.00000574","0.00000478","0.000010534906165197616606524","0.000042139624660790466426096","0.000001755817694199602767754","0.000042139624660790466426096","0.000038627989272391260890588","9/20/2039 7:07:13 AM","0.544855351342593","0.25","3.26913210805556"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:50:42 AM","7/1/2023 10:31:26 PM","0.00035742","0","0","0","0.00035742","ETC","0.00000765","0.00000669","0.0000138212624597409634084992","0.0000552850498389638536339968","0.0000023035437432901605680832","0.0000552850498389638536339968","0.0000506779623523835324978304","11/11/2035 3:07:12 PM","0.553495024226852","0.25","3.32097014536111"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:53:53 AM","7/1/2023 10:31:26 PM","0.00035813","0","0","0","0.00035813","ETC","0.00000836","0.00000729","0.0000148656379730251353453774","0.0000594625518921005413815096","0.0000024776063288375225575629","0.0000594625518921005413815096","0.0000545073392344254962663838","12/29/2034 9:11:40 AM","0.562370751606482","0.25","3.37422450963889"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 1:57:00 AM","7/1/2023 10:31:26 PM","0.00036003","0","0","0","0.00036003","ETC","0.00001026","0.00000908","0.0000179679869362027663355418","0.0000718719477448110653421672","0.0000029946644893671277225903","0.0000718719477448110653421672","0.0000658826187660768098969866","1/3/2033 11:31:56 AM","0.571015553185185","0.25","3.42609331911111"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 2:00:06 AM","7/1/2023 10:31:26 PM","0.00036092","0","0","0","0.00036092","ETC","0.00001115","0.00000985","0.0000192369506064767885634216","0.0000769478024259071542536864","0.0000032061584344127980939036","0.0000769478024259071542536864","0.0000673293271226687599719756","5/19/2032 8:22:02 AM","0.57961369387963","0.25","3.47768216327778"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 2:03:09 AM","7/1/2023 10:31:26 PM","0.00036282","0","0","0","0.00036282","ETC","0.00001305","0.00001164","0.0000221899853573889297775764","0.0000887599414295557191103056","0.0000036983308928981549629294","0.0000887599414295557191103056","0.0000776649487508612542215174","3/14/2031 2:00:38 PM","0.588103137060185","0.25","3.52861882236111"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 2:06:12 AM","7/1/2023 10:31:26 PM","0.00036371","0","0","0","0.00036371","ETC","0.00001394","0.00001242","0.0000233660798568518728555452","0.0000934643194274074914221808","0.0000038943466428086454759242","0.0000934643194274074914221808","0.0000817812794989815549944082","10/24/2030 12:19:47 AM","0.596591301810185","0.25","3.57954781086111"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 2:09:16 AM","7/1/2023 10:31:26 PM","0.00036371","0","0","0","0.00036371","ETC","0.00001394","0.00001231","0.0000230374555740904778997108","0.0000921498222963619115988432","0.0000038395759290150796499518","0.0000921498222963619115988432","0.0000806310945093166726489878","12/1/2030 2:47:07 AM","0.605101546703704","0.25","3.63060928022222"
